2.344 1178.803
21.094 1565.595
30.375 1782.110
58.594 1557.488
131.836 1504.890
234.375 1435.993
527.344 1366.664
937.500 1331.396
1464.844 1328.342
1837.500 1316.142
3750.000 1184.805
8437.500 913.030
23437.500 702.979
52734.375 696.333
93750.000 702.610
146484.375 670.501
170859.375 679.356
210937.500 710.770
287109.375 689.592
375000.000 553.409
