2.344 866.833
21.094 1365.646
30.375 1338.775
58.594 1310.069
131.836 1320.823
234.375 1327.242
527.344 1092.679
937.500 934.747
1464.844 772.097
1837.500 635.346
3750.000 527.276
8437.500 425.652
23437.500 396.506
52734.375 340.968
93750.000 300.073
146484.375 262.718
170859.375 261.106
210937.500 275.581
287109.375 253.081
375000.000 273.871
