2.344 1287.676
21.094 3743.180
30.375 3976.275
58.594 4304.775
131.836 4552.498
234.375 4716.162
527.344 4346.241
937.500 4536.500
1464.844 4599.760
1837.500 4629.772
3750.000 4556.101
8437.500 4483.368
23437.500 2931.937
52734.375 2357.402
93750.000 2310.943
146484.375 2337.976
170859.375 2304.082
210937.500 2175.499
287109.375 2623.534
375000.000 2542.561
