2.344 863.527
21.094 1417.042
30.375 1323.063
58.594 1310.154
131.836 1362.701
234.375 1399.105
527.344 1380.407
937.500 1382.515
1464.844 1391.317
1837.500 1402.650
3750.000 1417.164
8437.500 1386.738
23437.500 1148.350
52734.375 1187.721
93750.000 1202.085
146484.375 1203.700
170859.375 1209.551
210937.500 1208.612
287109.375 1216.732
375000.000 1221.395
