2.344 668.685
21.094 694.142
30.375 696.729
58.594 628.421
131.836 599.428
234.375 585.467
527.344 565.217
937.500 553.003
1464.844 550.563
1837.500 550.036
3750.000 540.521
8437.500 516.995
23437.500 521.407
52734.375 525.208
93750.000 343.332
146484.375 470.871
170859.375 441.153
210937.500 412.814
287109.375 326.666
375000.000 313.112
