2.344 647.244
21.094 690.169
30.375 657.697
58.594 618.032
131.836 598.686
234.375 581.472
527.344 567.081
937.500 546.237
1464.844 552.769
1837.500 551.871
3750.000 468.679
8437.500 406.700
23437.500 396.232
52734.375 351.413
93750.000 388.945
146484.375 348.685
170859.375 349.795
210937.500 393.272
287109.375 335.279
375000.000 362.591
