2.344 838.033
21.094 1343.790
30.375 1380.482
58.594 1269.968
131.836 1333.747
234.375 1365.252
527.344 1389.177
937.500 1412.202
1464.844 1423.314
1837.500 1428.842
3750.000 1426.025
8437.500 1196.027
23437.500 1160.598
52734.375 1164.474
93750.000 1167.674
146484.375 1155.646
170859.375 1156.063
210937.500 1155.118
287109.375 1157.142
375000.000 1158.393
