     2.344   1093.551
    21.094   3221.691
    30.375   3424.537
    58.594   3695.491
   234.375   3453.155
   527.344   3685.461
   937.500   3752.998
  1464.844   3813.255
  1837.500   3856.806
  3750.000   3946.892
  8437.500   4018.197
 23437.500   4070.152
 52734.375   3500.202
 93750.000   2520.575
146484.375   2250.757
170859.375   2233.821
210937.500   2233.864
287109.375   2175.426
