     2.344   1042.609
    14.648   2833.857
    58.594   3565.588
   234.375   3475.445
   527.344   3587.609
   937.500   3277.044
  3750.000   3447.713
  8437.500   3560.598
 23437.500   3636.063
 52734.375   3629.943
 93750.000   2186.620
146484.375   1847.728
210937.500   1848.269
287109.375   1849.120
