     2.344    855.486
    21.094    830.302
    30.375   1396.441
    58.594   1438.616
   234.375   1415.835
   527.344   1099.292
   937.500    976.046
  1464.844    753.146
  1837.500    562.550
  3750.000    496.335
  8437.500    497.222
 23437.500    418.893
 52734.375    379.257
 93750.000    294.533
146484.375    273.865
170859.375    268.951
210937.500    267.981
287109.375    265.826
