     2.344   1111.551
    14.648   3387.689
    58.594   6220.952
   234.375   6940.068
   527.344   7226.940
   937.500   8202.835
  3750.000   8405.755
  8437.500   8455.167
 23437.500   8499.707
 52734.375   8477.096
 93750.000   8503.618
146484.375   8503.980
210937.500   8518.488
287109.375   8518.960
