     2.344    810.722
    21.094   1477.777
    30.375   1355.976
    58.594   1394.178
   131.836   1407.765
   234.375   1419.896
   527.344   1025.846
   937.500    986.484
  1464.844    749.129
  1837.500    570.633
  3750.000    504.898
  8437.500    505.876
 23437.500    503.840
 52734.375    429.745
 93750.000    293.980
146484.375    269.984
170859.375    263.105
210937.500    262.732
287109.375    264.021
