     2.344    961.975
    21.094   1477.880
    30.375   1499.255
    58.594   1470.892
   131.836   1508.447
   234.375   1474.310
   527.344   1422.549
   937.500   1286.079
  1464.844   1243.668
  1837.500   1240.388
  3750.000   1097.729
  8437.500   1123.664
 23437.500   1098.837
 52734.375    822.009
 93750.000    553.036
146484.375    694.497
170859.375    669.141
210937.500    668.434
287109.375    534.463
