2.344 877.202
21.094 1557.165
30.375 1584.400
58.594 1634.713
131.836 1481.495
234.375 1536.678
527.344 1594.329
937.500 1623.778
1464.844 1641.162
1837.500 1649.924
3750.000 1668.400
8437.500 1682.341
23437.500 1690.053
52734.375 1545.441
93750.000 1485.975
146484.375 1492.796
170859.375 1486.606
210937.500 1494.001
287109.375 1480.499
375000.000 1483.132
