     2.344    765.177
    21.094    736.676
    30.375    721.757
    58.594    720.621
   131.836    675.127
   234.375    665.800
   527.344    654.824
   937.500    647.146
  1464.844    643.978
  1837.500    642.226
  3750.000    621.388
  8437.500    551.713
 23437.500    560.644
 52734.375    564.568
 93750.000    578.389
146484.375    537.438
170859.375    538.559
210937.500    570.318
287109.375    498.898
375000.000    546.186
