     2.344    866.663
    21.094   1311.883
    30.375   1485.353
    58.594   1355.506
   131.836   1299.141
   234.375   1287.065
   527.344   1296.608
   937.500   1290.032
  1464.844   1255.850
  1837.500   1253.265
  3750.000   1214.304
  8437.500   1249.418
 23437.500   1252.034
 52734.375   1261.180
 93750.000   1239.218
146484.375   1263.934
170859.375   1260.736
210937.500   1264.945
287109.375   1269.715
375000.000   1194.156
